checked_at_kst,source_path,source_kind,layer_name,column_name,data_type,row_count,null_count,null_rate,distinct_count,duplicate_nonnull_count,empty_string_count,whitespace_only_count,pseudo_missing_count,leading_zero_count,min,max,mean,std,q01,q25,q50,q75,q99,negative_count,zero_count,nonfinite_count,id_candidate,join_candidate,compression,notes
2026-07-23T22:09:03+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,NF_ID,string,498828,0,0.0,498828,0,0,0,0,0,,,,,,,,,,,,,True,True,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_NM,string,498828,0,0.0,401521,97307,0,0,0,4,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC,string,498828,0,0.0,825,498003,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC_1,string,498828,0,0.0,3,498825,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC_2,string,498828,0,0.0,15,498813,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC_3,string,498828,0,0.0,160,498668,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC_4,string,498828,0,0.0,388,498440,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC_5,string,498828,0,0.0,469,498359,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_CL_DC_6,string,498828,0,0.0,94,498734,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,ORIGIN_SE,string,498828,0,0.0,8,498820,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,REFRN_ID,string,498828,0,0.0,216108,282720,0,0,0,0,,,,,,,,,,,,,False,True,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_REFRN,string,498828,0,0.0,196,498632,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_GEOSD,string,498828,0,0.0,3,498825,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_SCOPE,string,498828,0,0.0,3,498825,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,POI_FAMILY,string,498828,0,0.0,18,498810,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,FILTER_REASON,string,498828,0,0.0,1,498827,0,0,0,0,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,SOURCE_PRIORITY,int16,498828,0,0.0,10,498818,,,,,10.0,70.0,32.20346492177664,13.096543232498268,10.0,30.0,30.0,30.0,70.0,0,0,0,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,GEOSD_PRIORITY,int16,498828,0,0.0,3,498825,,,,,10.0,30.0,11.440917510644951,4.992559380056128,10.0,10.0,10.0,10.0,30.0,0,0,0,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,NAME_NORM,string,498828,0,0.0,400049,98779,1,0,1,4,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,IS_GENERIC_BRANCH_NAME,bool,498828,0,0.0,2,498826,,,,,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,IS_GENERIC_TYPE_NAME,bool,498828,0,0.0,2,498826,,,,,,,,,,,,,,,,,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,X,double,498828,0,0.0,271313,227515,,,,,179419.00623211366,216572.65711292825,199370.84782070972,7552.375669013492,184138.65247710355,193027.643046714,200705.84040044126,204965.031874745,213615.71157896443,0,0,0,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,Y,double,498828,0,0.0,271313,227515,,,,,536240.919702121,567173.0636912445,549421.8944358333,5521.562375921129,539773.565742273,544913.9769607931,549056.8078090495,552640.2294668464,563029.3333340012,0,0,0,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,DEDUPE_KEY,string,498828,0,0.0,410576,88252,0,0,0,0,,,,,,,,,,,,,False,True,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,DUPLICATE_COUNT,int32,498828,0,0.0,35,498793,,,,,1.0,110.0,1.1234493653122921,0.4882445548320796,1.0,1.0,1.0,1.0,2.0,0,0,0,False,False,"[""ZSTD""]",
2026-07-23T22:09:04+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,CLUSTER_ID,string,498828,0,0.0,498828,0,0,0,0,0,,,,,,,,,,,,,True,True,"[""ZSTD""]",
2026-07-23T22:09:05+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,REPRESENTATIVE_NF_ID,string,498828,0,0.0,498828,0,0,0,0,0,,,,,,,,,,,,,True,True,"[""ZSTD""]",
2026-07-23T22:09:05+09:00,/members/dhnyu/fusedata/seoul/seoul_poi_ngii_clean.parquet,Parquet,,IS_REPRESENTATIVE,bool,498828,0,0.0,1,498827,,,,,,,,,,,,,,,,,False,False,"[""ZSTD""]",
